51.09957,-175.80133
51.04364,-176.19480
51.02852,-176.35437
51.02761,-176.37383
51.02684,-176.38823
51.02647,-176.39604
51.02599,-176.40469
51.02420,-176.44327
51.02369,-176.45326
51.02156,-176.48108
